hash,short,date,author,subject,files_changed,insertions,deletions,top_paths,inferred_type,prefix,flags,scope,dominant_dir,has_issue_ref,declares_breaking,body_lines
d799a9ba243eb9760ffbbfddbc78d572d2a6e56e,d799a9b,2025-10-22 10:10:29 +1000,matthewdau85,"Add Vitest smoke tests and currency formatter",8,106,3,"webapp/package.json;webapp/src/pages/__tests__/BankLines.test.tsx;webapp/src/pages/__tests__/Home.test.tsx;webapp/src/test/setup.ts;webapp/src/utils/format.test.ts;webapp/src/utils/format.ts",feat+test,,"test-claimed-mismatch;deps-looks-like-chore",,webapp,0,0,0
bd66cc46d22ced5081e43957c651a9c9cce13106,bd66cc4,2025-10-22 10:10:20 +1000,matthewdau85,"Add UI acceptance checklist",1,10,0,"docs/ui-acceptance.md",docs,,"docs-claimed-mismatch",,docs,0,0,0
f32133ffc652af26212840e6291b72d129756bda,f32133f,2025-10-22 10:10:05 +1000,matthewdau85,"Enhance dashboard metrics and bank lines experience",17,636,51,"tsconfig.json;webapp/package.json;webapp/src/components/DeadlineCapsule.css;webapp/src/components/DeadlineCapsule.tsx;webapp/src/components/IconButton.css;webapp/src/components/IconButton.tsx",feat,,"deps-looks-like-chore;code-additions-look-like-feat;needs-body(>=150 LOC)",,webapp,0,0,0
723348d00704b87491e4c444d446c220696222ff,723348d,2025-10-22 10:09:53 +1000,matthewdau85,"chore: add repo audit workflow and script",2,295,0,".github/workflows/repo-audit.yml;scripts/repo-audit.mjs",ci,chore,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=scripts)",,scripts,0,0,0
e1e4dbb4832b00d5761733ec0484691018c14853,e1e4dbb,2025-10-22 10:09:43 +1000,matthewdau85,"Unify admin data routes and tests",5,209,222,"services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts;services/api-gateway/test/all.test.js",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
2168250b4376e4a8c6ce0711fc2b98b55d4322b2,2168250,2025-10-22 10:09:30 +1000,matthewdau85,"Add JWT auth middleware and update routes",6,765,181,"services/api-gateway/src/app.ts;services/api-gateway/src/auth.ts;services/api-gateway/test/authenticated.routes.spec.ts;services/api-gateway/test/helpers/prisma-stub.ts;services/api-gateway/test/privacy.spec.ts;services/api-gateway/test/ready.spec.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
0a997b08b4198df77b76d00eb7163901805eaa5e,0a997b0,2025-10-22 10:09:17 +1000,matthewdau85,"Hash seed user password",2,15,3,"README.md;scripts/seed.ts",refactor,,"docs-claimed-mismatch;code-changes-look-like-refactor",,scripts,0,0,0
0054db51df783ec14abecfeda3788fe7774b0132,0054db5,2025-10-22 10:09:05 +1000,matthewdau85,"Enhance security scanning pipeline",2,226,6,".github/workflows/security.yml;SECURITY.md",ci,,"docs-claimed-mismatch;needs-body(>=150 LOC)",,SECURITY.md,0,0,0
af215780b0db24b22dc7f8098655351945402d43,af21578,2025-10-22 10:08:39 +1000,matthewdau85,"feat(api-gateway): add metrics and graceful shutdown",9,467,13,"runbooks/api-gateway-observability.md;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/lib/metrics.ts;services/api-gateway/src/lib/queue.ts",feat+test,feat(api-gateway),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
5f54244e1f3bb7476cf0c747525a4e87760a5d37,5f54244,2025-10-22 10:08:30 +1000,matthewdau85,"feat: harden api gateway cors and csp",4,204,5,"services/api-gateway/src/app.ts;services/api-gateway/src/plugins/security-headers.ts;services/api-gateway/test/security.spec.ts;webapp/index.html",feat+test,feat,"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
2be1defa1b1b346dd5723367d39e628314751c21,2be1def,2025-10-22 10:08:09 +1000,matthewdau85,"Document security controls and operational runbooks",5,227,3,"docs/privacy/dpia.md;docs/security/ASVS-mapping.md;runbooks/incident-response.md;runbooks/oncall-rotation.md;status/README.md",docs,,"docs-claimed-mismatch;needs-body(>=150 LOC)",,runbooks,0,0,0
b5d8e9dfb37e84aab41b157ede68de95336aef07,b5d8e9d,2025-10-22 10:07:58 +1000,matthewdau85,"Add schemas and sanitization for public API responses",3,274,6,"services/api-gateway/src/app.ts;services/api-gateway/src/schemas/public.data.ts;services/api-gateway/test/public.routes.spec.ts",feat+test,,"test-claimed-mismatch;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
f47b4d38d5c5803663b3db4b53cc188d2300c166,f47b4d3,2025-10-22 10:07:48 +1000,matthewdau85,"feat(api-gateway): add jwt admin verification",8,651,242,"services/api-gateway/src/app.ts;services/api-gateway/src/auth/jwt.ts;services/api-gateway/src/auth/require-admin.ts;services/api-gateway/src/config.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
352c7a0a266bcc5014bc456b260bdcdbe8081332,352c7a0,2025-10-22 10:07:36 +1000,matthewdau85,"Document security controls and status operations",7,135,5,"README.md;SECURITY.md;docs/security/ASVS.md;docs/security/TFN-SOP.md;runbooks/ndb.md;runbooks/status-page.md",docs,,"docs-claimed-mismatch",,runbooks,0,0,0
f376a923009585fcea060eadde21eb1bb00913d4,f376a92,2025-10-22 10:07:23 +1000,matthewdau85,"feat: add pii key management and admin guard protections",9,440,45,"docs/security/pii-key-management.md;services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/test/pii.spec.ts;shared/package.json;shared/src/index.ts",feat+test,feat,"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=shared);possible-breaking-missing-marker",,shared,0,0,0
ab0701b512580a03334460146f0c889e50d73483,ab0701b,2025-10-22 10:07:14 +1000,matthewdau85,"feat: add audit logging for admin data actions",8,426,643,"runbooks/audit-log.md;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts;services/api-gateway/test/admin.data.spec.ts",feat+test,feat,"docs-claimed-mismatch;test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
3f66d54eb4fbd345093dd427e5f4d6de59d1b182,3f66d54,2025-10-22 10:07:02 +1000,matthewdau85,"feat(api-gateway): consolidate admin data routes",4,202,263,"services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/admin.data.delete.spec.ts;services/api-gateway/test/admin.data.export.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
df266376dde4cc96bcd60918280ff088b9a34244,df26637,2025-10-22 10:06:53 +1000,matthewdau85,"feat(api-gateway): secure admin routes with jwt",6,428,30,"docs/privacy.md;services/api-gateway/README.md;services/api-gateway/src/app.ts;services/api-gateway/src/lib/admin-auth.ts;services/api-gateway/test/admin-auth.spec.ts;services/api-gateway/test/privacy.spec.ts",feat+test,feat(api-gateway),"docs-claimed-mismatch;test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
04fa2e1b0a20b7ce774d827531ef5978e5ed6e11,04fa2e1,2025-10-22 10:06:39 +1000,matthewdau85,"feat(api-gateway): harden bank line and user queries",3,339,14,"services/api-gateway/src/app.ts;services/api-gateway/test/privacy.spec.ts;services/api-gateway/test/public.api.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
f90e1a79787c784cce7e320237764b23f215e3fd,f90e1a7,2025-10-22 10:06:31 +1000,matthewdau85,"feat(api-gateway): add audit logging for admin operations",4,210,7,"services/api-gateway/src/app.ts;services/api-gateway/src/lib/audit.ts;services/api-gateway/test/privacy.spec.ts;shared/prisma/schema.prisma",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
581ec43ad7d85aa0a94f3eb03bacf2be64ae727b,581ec43,2025-10-22 10:06:18 +1000,matthewdau85,"feat(api-gateway): wire PII providers and admin guard",9,518,16,"runbooks/pii-rotation.md;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/lib/admin-auth.ts;services/api-gateway/src/lib/pii-bootstrap.ts;services/api-gateway/src/lib/pii.ts",feat+test,feat(api-gateway),"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
4b3fcfc4c8f3e9f0cb4d8e77720fe52736b5f39a,4b3fcfc,2025-10-22 10:06:07 +1000,matthewdau85,"docs: expand security privacy and ops runbooks",3,148,3,"docs/ops/runbook.md;docs/privacy/dpia.md;docs/security/ASVS-mapping.md",docs,docs,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=docs)",,docs,0,0,0
2d4708ecc02b968b3b9938d4f1eb55f3384587a7,2d4708e,2025-10-22 10:05:16 +1000,matthewdau85,"feat(api-gateway): add org-scoped jwt auth guards",6,394,141,"services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/plugins/auth.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/test/auth.spec.ts;services/api-gateway/test/test-utils.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
b67625cb41917ea30d7bccdd2914e01299c82584,b67625c,2025-10-22 10:05:08 +1000,matthewdau85,"feat: mask pii for non-admins",3,153,9,"services/api-gateway/src/app.ts;services/api-gateway/test/masking.spec.ts;shared/src/masking.ts",feat+test,feat,"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
6de337571f0922b91feacdb3bdb65589726c96df,6de3375,2025-10-22 10:04:54 +1000,matthewdau85,"Hash user credentials with Argon2",10,95,26,"package.json;scripts/seed.ts;services/api-gateway/package.json;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/services/users/create.ts;services/api-gateway/test/admin.data.delete.spec.ts",feat+test,,"test-claimed-mismatch;deps-looks-like-chore;possible-breaking-missing-marker",,services,0,0,0
70d839390d0e3fb6f137702e2e9c11c598dc082a,70d8393,2025-10-22 10:04:44 +1000,matthewdau85,"feat(api-gateway): enforce zod validation and safe errors",6,492,211,"services/api-gateway/src/app.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts;services/api-gateway/src/schemas/admin.data.ts;services/api-gateway/src/schemas/common.ts;services/api-gateway/test/validation.spec.ts",feat+test,feat(api-gateway),"test-claimed-mismatch;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
f0752f328d96934a994f2db575b0beb4363c9008,f0752f3,2025-10-22 10:04:33 +1000,matthewdau85,"feat(api-gateway): harden http security",7,225,2,"services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/test/headers.spec.ts;services/fastify-helmet/index.d.ts;services/fastify-helmet/index.js;services/fastify-helmet/package.json",feat+test,feat(api-gateway),"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api-gateway vs dir=services);possible-breaking-missing-marker",api-gateway,services,0,0,0
97726d9343b661ab05135d320b3921d90f2666ab,97726d9,2025-10-22 10:04:25 +1000,matthewdau85,"Document ASVS coverage and TFN SOP",2,41,2,"docs/security/ASVS-mapping.md;docs/security/TFN-SOP.md",docs,,"docs-claimed-mismatch",,docs,0,0,0
4f42291d9f5bbb42392b7630cd7edb5f1e241890,4f42291,2025-10-22 10:04:13 +1000,matthewdau85,"Add security scanning and auth tests workflow",1,60,4,".github/workflows/security.yml",ci,,"",,github,0,0,0
758176733a08236f2d93b600319563819a759dd9,7581767,2025-10-22 10:04:05 +1000,matthewdau85,"feat: add audit logging for admin actions",9,125,24,"docs/runbooks/security.md;infra/audit/README.md;services/api-gateway/package.json;services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts",feat,feat,"docs-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
15f5f71dfa0fe0e5b607acb9cc124ddc91c5592a,15f5f71,2025-10-22 10:03:52 +1000,matthewdau85,"Add environment template and secrets documentation",2,36,6,".env.example;docs/security/SECRETS.md",chore,,"docs-claimed-mismatch",,docs,0,0,0
873008c4f8a7393443773fb04f0cb9ac2867b408,873008c,2025-10-22 10:02:52 +1000,matthewdau85,"docs: record diff vs origin main",63,3999,512,".env.example;.github/workflows/ci.yml;artifacts/github-diff-attempt.md;artifacts/github-diff-summary.txt;artifacts/quality-score.md;artifacts/reliability-score.md",feat+test,docs,"test-claimed-mismatch;deps-looks-like-chore;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=services);possible-breaking-missing-marker",,services,0,0,0
776ba964b93e998726f750c78d677d07edff8ad5,776ba96,2025-10-22 10:02:32 +1000,matthewdau85,"Document compliance directory index",23,1156,24,"artifacts/a11y/2024-10-28/README.md;artifacts/compliance/2024-11 - Compliance Scorecard.pdf;artifacts/compliance/README.md;artifacts/compliance/maturity/.gitkeep;artifacts/kms/rotation.md;docs/accessibility-statement.md",chore,,"docs-claimed-mismatch;needs-body(>=150 LOC)",,docs,0,0,0
3c0df7a68dfedff959d7f1ffe7d2de461d35625e,3c0df7a,2025-10-22 10:02:05 +1000,matthewdau85,"chore(ci): verify slsa provenance",9,541,28,".github/dependabot.yml;.github/workflows/ci.yml;.github/workflows/release.yml;.github/workflows/security.yml;CODEOWNERS;SECURITY.md",feat,chore(ci),"docs-claimed-mismatch;code-additions-look-like-feat;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=ci vs dir=github)",ci,github,0,0,0
a90274c683a352dfa2ebbe0eb8007c59c03ad017,a90274c,2025-10-21 20:46:20 +1000,Matthew Donovan,"test(api): use directory discovery to avoid Windows glob issues",1,1,1,"services/api-gateway/package.json",chore(deps),test(api),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,0
5fcc53b32782574c2098e04da40cc1bc0451d123,5fcc53b,2025-10-21 20:31:23 +1000,Matthew Donovan,"chore(gitignore): ignore shared/prisma/.env",1,2,0,".gitignore",chore,chore(gitignore),"subject-not-capitalized",gitignore,gitignore,0,0,0
3053c383f0f467068aac0ff62369de668dec0c4a,3053c38,2025-10-21 20:30:47 +1000,Matthew Donovan,"chore: line-ending normalization",1,5,5,"package.json",chore(deps),chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=package.json)",,package.json,0,0,0
009cbea9021597de9134beaf9360e9d3b33bdde6,009cbea,2025-10-21 20:10:52 +1000,Matthew Donovan,"test(api): run all *.spec.ts",1,2,2,"services/api-gateway/package.json",chore(deps),test(api),"deps-looks-like-chore;subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,0
578dd87302b924dbb3032c441e5e908ce035c7db,578dd87,2025-10-21 20:08:44 +1000,Matthew Donovan,"chore(gitignore): ignore local helper script",1,2,0,".gitignore",chore,chore(gitignore),"subject-not-capitalized",gitignore,gitignore,0,0,0
0121aeb64b35d9ba0fcc3718f85ed5a506e9d74d,0121aeb,2025-10-21 20:02:49 +1000,Matthew Donovan,"chore(api): lockfile + deps; test: add /ready probe spec",2,4,0,"pnpm-lock.yaml;services/api-gateway/package.json",chore(deps),chore(api),"subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,0
3305bef39242ec35b2d3b931f4aaa0a2d4e9628a,3305bef,2025-10-21 19:59:10 +1000,Matthew Donovan,"chore(root): add prisma db scripts (migrate/deploy/gen) to workspace",1,27,1,"package.json",chore(deps),chore(root),"subject-not-capitalized;scope-mismatch(scope=root vs dir=package.json)",root,package.json,0,0,0
51239b088ae64886a63768d6794cef21a49a1ca2,51239b0,2025-10-21 19:52:07 +1000,Matthew Donovan,"chore: normalize line endings via .gitattributes",1,1,0,".gitattributes",chore,chore,"subject-not-capitalized;scope-mismatch(scope= vs dir=gitattributes)",,gitattributes,0,0,0
02fd87da38f7fcba531b2e542af475b6bc6d593d,02fd87d,2025-10-21 19:44:34 +1000,Matthew Donovan,"migrations(shared): add BankLine idempotencyKey unique constraint",2,15,11,"shared/prisma/migrations/20251021094315_bankline_idempotency/migration.sql;shared/prisma/schema.prisma",chore(db),migrations(shared),"subject-not-capitalized",shared,shared,0,0,0
79757a09a9627f77de273c32dfc7ef98306f8756,79757a0,2025-10-21 19:02:54 +1000,Matthew Donovan,"test(api): add /ready probe spec",1,15,0,"services/api-gateway/test/ready.spec.ts",feat+test,test(api),"subject-not-capitalized;scope-mismatch(scope=api vs dir=services)",api,services,0,0,0
8e3a6456484664f43b45e49e46905564420974e6,8e3a645,2025-10-21 18:23:51 +1000,Matthew Donovan,"feat(api): add /ready probe and idempotent POST /bank-lines with Zod validation",6,118,55,".gitignore;services/api-gateway/src/app.ts;shared/package.json;shared/src/db.ts;webapp/package.json;webapp/vite.config.ts",feat,feat(api),"deps-looks-like-chore;subject>72;subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope=api vs dir=shared);possible-breaking-missing-marker",api,shared,0,0,0
c538818329969140a2cd38b8ebe6457682d5b0bf,c538818,2025-10-21 18:02:03 +1000,Matthew Donovan,"feat(webapp): WCAG AA status-badge colors and styles; tests pass",4,255,0,"scripts/run-webapp-tests.ps1;webapp/playwright.config.ts;webapp/src/styles/global.css;webapp/src/styles/tokens.css",feat,feat(webapp),"subject-not-capitalized;needs-body(>=150 LOC)",webapp,webapp,0,0,0
d45a98f6135d188d4886515098e23a5bb286d5eb,d45a98f,2025-10-21 04:41:38 +1000,Matthew Donovan,"feat(db): BankLine.idempotencyKey + unique(orgId,idempotencyKey)",2,25,8,"shared/prisma/migrations/20251020183646_add_bankline_idempotency/migration.sql;shared/prisma/schema.prisma",chore(db),feat(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,0
1a75b5f64af0b398291cba0a89af82c088a845ae,1a75b5f,2025-10-21 04:23:00 +1000,Matthew Donovan,"chore(db): commit Prisma migrations",1,15,0,"shared/prisma/migrations/20251020170901_sync_deleted_at/migration.sql",chore(db),chore(db),"subject-not-capitalized;scope-mismatch(scope=db vs dir=shared)",db,shared,0,0,0
1e49d3637dd674ad5605b59645a4091e7f46a131,1e49d36,2025-10-21 04:19:52 +1000,Matthew Donovan,"chore(dev): local Postgres + migrations synced; seed OK",1,3,2,"scripts/seed.ts",refactor,chore(dev),"subject-not-capitalized;scope-mismatch(scope=dev vs dir=scripts)",dev,scripts,0,0,0
cd9b3af9b255b065d4deb49458f2ac34797e9c71,cd9b3af,2025-10-21 02:21:46 +1000,Matthew Donovan,"chore(shared): add subpath exports; update imports to @apgms/shared/*",7,30,23,"services/api-gateway/src/app.ts;services/api-gateway/src/index.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts;services/api-gateway/src/schemas/admin.data.ts",refactor,chore(shared),"subject-not-capitalized;scope-mismatch(scope=shared vs dir=services);possible-breaking-missing-marker",shared,services,0,0,0
9e656c6e4581083ea392bed4d4266bfff016c63c,9e656c6,2025-10-21 02:05:25 +1000,Matthew Donovan,"fix: correct shared import path (@apgms/shared/src/*)",25,28,25,"playwright.config.ts;pnpm-workspace.yaml;services/api-gateway/src/app.ts;services/api-gateway/src/lib/pii.ts;services/api-gateway/src/routes/admin.data.ts;services/api-gateway/src/routes/tax.ts",feat+test,fix,"test-claimed-mismatch;subject-not-capitalized;fix-no-issue-ref;scope-mismatch(scope= vs dir=webapp);possible-breaking-missing-marker",,webapp,0,0,0
f3edc6a8b4a6160f5924947f2ea05c83ca2fbef8,f3edc6a,2025-10-21 01:55:32 +1000,Matthew Donovan,"chore: refresh lockfile; install Playwright browsers",1,1112,1,"pnpm-lock.yaml",chore(deps),chore,"subject-not-capitalized;needs-body(>=150 LOC);scope-mismatch(scope= vs dir=pnpm-lock.yaml)",,pnpm-lock.yaml,0,0,0
4a2af74156d318c8f038aa4082a4834f85fc63bd,4a2af74,2025-10-20 23:05:25 +1000,Matthew Donovan,"Initial import from apgms-birchal (apgms/)",162,5467,0,".dockerignore;.editorconfig;.env.example;.gitattributes;.github/workflows/.gitkeep;.github/workflows/ci.yml",feat+test,,"docs-claimed-mismatch;test-claimed-mismatch;deps-looks-like-chore;needs-body(>=150 LOC);possible-breaking-missing-marker",,services,0,0,0
